location_id,city,state,ALL
1152,city10,state5,ALL
1153,city9,state5,ALL
1154,city7,state3,ALL
1155,city0,state3,ALL
1156,city0,state10,ALL
1157,city2,state8,ALL
1158,city8,state1,ALL
1159,city10,state2,ALL
1160,city2,state0,ALL
1161,city5,state10,ALL
1162,city5,state6,ALL
1163,city9,state5,ALL
1164,city4,state10,ALL
1165,city2,state4,ALL
1166,city0,state8,ALL
1167,city9,state6,ALL
1168,city3,state0,ALL
1169,city9,state5,ALL
1170,city3,state8,ALL
1171,city3,state2,ALL
1172,city0,state3,ALL
1173,city7,state0,ALL
1174,city10,state0,ALL
1175,city9,state0,ALL
1176,city7,state2,ALL
1177,city1,state3,ALL
1178,city9,state1,ALL
1179,city2,state1,ALL
1180,city10,state0,ALL
1181,city0,state7,ALL
1182,city10,state2,ALL
1183,city0,state1,ALL
1184,city2,state5,ALL
1185,city8,state4,ALL
1186,city3,state0,ALL
1187,city10,state9,ALL
1188,city5,state4,ALL
1189,city0,state7,ALL
1190,city10,state3,ALL
1191,city8,state2,ALL
1192,city7,state6,ALL
1193,city0,state2,ALL
1194,city5,state5,ALL
1195,city10,state10,ALL
1196,city9,state8,ALL
1197,city8,state3,ALL
1198,city1,state9,ALL
1199,city8,state7,ALL
1200,city7,state8,ALL
1201,city1,state4,ALL
1202,city6,state9,ALL
1203,city9,state9,ALL
1204,city8,state3,ALL
1205,city2,state8,ALL
1206,city1,state2,ALL
1207,city0,state3,ALL
1208,city3,state2,ALL
1209,city1,state3,ALL
1210,city1,state9,ALL
1211,city5,state1,ALL
1212,city5,state7,ALL
1213,city7,state5,ALL
1214,city4,state7,ALL
1215,city5,state0,ALL
1216,city6,state0,ALL
1217,city6,state7,ALL
1218,city1,state3,ALL
1219,city10,state2,ALL
1220,city3,state0,ALL
1221,city2,state10,ALL
1222,city8,state0,ALL
1223,city8,state3,ALL
1224,city5,state2,ALL
1225,city0,state7,ALL
1226,city8,state10,ALL
1227,city5,state1,ALL
1228,city3,state2,ALL
1229,city9,state3,ALL
1230,city6,state3,ALL
1231,city7,state10,ALL
1232,city5,state8,ALL
1233,city9,state4,ALL
1234,city8,state5,ALL
1235,city0,state5,ALL
1236,city3,state6,ALL
1237,city0,state8,ALL
1238,city1,state7,ALL
1239,city7,state6,ALL
1240,city1,state10,ALL
1241,city9,state2,ALL
1242,city9,state4,ALL
1243,city1,state7,ALL
1244,city5,state2,ALL
1245,city0,state7,ALL
1246,city1,state1,ALL
1247,city2,state9,ALL
1248,city8,state3,ALL
1249,city6,state0,ALL
1250,city0,state10,ALL
1251,city4,state10,ALL
1252,city8,state9,ALL
1253,city8,state3,ALL
1254,city4,state2,ALL
1255,city6,state0,ALL
1256,city10,state2,ALL
1257,city10,state6,ALL
1258,city2,state6,ALL
1259,city1,state8,ALL
1260,city9,state7,ALL
1261,city0,state2,ALL
1262,city2,state2,ALL
1263,city10,state4,ALL
1264,city5,state9,ALL
1265,city4,state1,ALL
1266,city4,state5,ALL
1267,city6,state3,ALL
1268,city3,state2,ALL
1269,city4,state0,ALL
1270,city2,state3,ALL
1271,city1,state7,ALL
1272,city2,state2,ALL
1273,city6,state8,ALL
1274,city6,state1,ALL
1275,city10,state4,ALL
1276,city4,state1,ALL
1277,city9,state4,ALL
1278,city10,state9,ALL
1279,city5,state5,ALL
1280,city4,state7,ALL
1281,city5,state2,ALL
1282,city10,state8,ALL
1283,city7,state8,ALL
1284,city7,state10,ALL
1285,city4,state5,ALL
1286,city9,state9,ALL
1287,city9,state5,ALL
1288,city7,state3,ALL
1289,city4,state6,ALL
1290,city5,state8,ALL
1291,city1,state0,ALL
1292,city7,state5,ALL
1293,city9,state8,ALL
1294,city9,state1,ALL
1295,city2,state6,ALL
1296,city9,state8,ALL
1297,city9,state3,ALL
1298,city3,state9,ALL
1299,city3,state7,ALL
1300,city8,state6,ALL
1301,city10,state3,ALL
1302,city6,state7,ALL
1303,city5,state1,ALL
1304,city0,state9,ALL
1305,city6,state0,ALL
1306,city5,state1,ALL
1307,city10,state9,ALL
1308,city1,state4,ALL
1309,city1,state0,ALL
1310,city2,state2,ALL
1311,city6,state2,ALL
1312,city1,state2,ALL
1313,city5,state4,ALL
1314,city4,state6,ALL
1315,city7,state10,ALL
1316,city7,state9,ALL
1317,city3,state1,ALL
1318,city1,state3,ALL
1319,city5,state9,ALL
1320,city9,state9,ALL
1321,city4,state7,ALL
1322,city7,state9,ALL
1323,city6,state4,ALL
1324,city1,state4,ALL
1325,city10,state8,ALL
1326,city5,state0,ALL
1327,city10,state9,ALL
1328,city9,state3,ALL
1329,city8,state10,ALL
1330,city8,state5,ALL
1331,city4,state3,ALL
1332,city1,state2,ALL
1333,city4,state6,ALL
1334,city5,state4,ALL
1335,city5,state9,ALL
1336,city7,state6,ALL
1337,city5,state2,ALL
1338,city2,state2,ALL
1339,city1,state7,ALL
1340,city4,state8,ALL
1341,city7,state3,ALL
1342,city6,state1,ALL
1343,city2,state3,ALL
1344,city4,state1,ALL
1345,city5,state10,ALL
1346,city4,state6,ALL
1347,city8,state10,ALL
1348,city0,state3,ALL
1349,city10,state7,ALL
1350,city2,state4,ALL
1351,city7,state2,ALL
1352,city4,state10,ALL
1353,city7,state0,ALL
1354,city2,state10,ALL
1355,city3,state7,ALL
1356,city0,state10,ALL
1357,city0,state9,ALL
1358,city7,state3,ALL
1359,city8,state0,ALL
1360,city6,state10,ALL
1361,city5,state10,ALL
1362,city5,state5,ALL
1363,city2,state10,ALL
1364,city0,state0,ALL
1365,city9,state1,ALL
1366,city5,state6,ALL
1367,city2,state4,ALL
1368,city7,state1,ALL
1369,city9,state1,ALL
1370,city2,state6,ALL
1371,city3,state5,ALL
1372,city10,state1,ALL
1373,city2,state9,ALL
1374,city5,state4,ALL
1375,city10,state0,ALL
1376,city2,state8,ALL
1377,city8,state5,ALL
1378,city6,state7,ALL
1379,city0,state7,ALL
1380,city3,state0,ALL
1381,city0,state8,ALL
1382,city5,state3,ALL
1383,city2,state3,ALL
1384,city0,state6,ALL
1385,city5,state4,ALL
1386,city3,state1,ALL
1387,city7,state8,ALL
1388,city4,state3,ALL
1389,city3,state0,ALL
1390,city2,state10,ALL
1391,city5,state6,ALL
1392,city10,state10,ALL
1393,city1,state9,ALL
1394,city10,state4,ALL
1395,city6,state6,ALL
1396,city7,state9,ALL
1397,city6,state5,ALL
1398,city8,state10,ALL
1399,city0,state6,ALL
1400,city0,state5,ALL
1401,city10,state7,ALL
1402,city4,state10,ALL
1403,city7,state1,ALL
1404,city10,state1,ALL
1405,city10,state4,ALL
1406,city5,state10,ALL
1407,city7,state6,ALL
1408,city0,state5,ALL
1409,city3,state3,ALL
1410,city10,state4,ALL
1411,city6,state4,ALL
1412,city9,state6,ALL
1413,city1,state5,ALL
1414,city8,state10,ALL
1415,city10,state0,ALL
1416,city3,state0,ALL
1417,city2,state4,ALL
1418,city9,state1,ALL
1419,city7,state10,ALL
1420,city2,state3,ALL
1421,city3,state7,ALL
1422,city6,state5,ALL
1423,city3,state1,ALL
1424,city10,state1,ALL
1425,city2,state1,ALL
1426,city7,state3,ALL
1427,city2,state2,ALL
1428,city3,state7,ALL
1429,city2,state0,ALL
1430,city8,state3,ALL
1431,city10,state7,ALL
1432,city5,state0,ALL
1433,city1,state1,ALL
1434,city3,state4,ALL
1435,city3,state0,ALL
1436,city1,state2,ALL
1437,city1,state9,ALL
1438,city9,state4,ALL
1439,city7,state3,ALL
1440,city5,state10,ALL
1441,city9,state0,ALL
1442,city1,state6,ALL
1443,city1,state6,ALL
1444,city5,state1,ALL
1445,city2,state7,ALL
1446,city3,state8,ALL
1447,city5,state4,ALL
1448,city1,state1,ALL
1449,city5,state0,ALL
1450,city9,state7,ALL
1451,city2,state6,ALL
1452,city6,state3,ALL
1453,city1,state3,ALL
1454,city5,state7,ALL
1455,city1,state0,ALL
1456,city5,state3,ALL
1457,city8,state8,ALL
1458,city0,state2,ALL
1459,city4,state6,ALL
1460,city5,state9,ALL
1461,city3,state10,ALL
1462,city2,state2,ALL
1463,city3,state9,ALL
1464,city1,state9,ALL
1465,city6,state6,ALL
1466,city10,state2,ALL
1467,city9,state1,ALL
1468,city9,state7,ALL
1469,city3,state4,ALL
1470,city5,state3,ALL
1471,city10,state4,ALL
1472,city8,state8,ALL
1473,city10,state10,ALL
1474,city9,state4,ALL
1475,city7,state9,ALL
1476,city1,state3,ALL
1477,city0,state1,ALL
1478,city9,state4,ALL
1479,city4,state9,ALL
1480,city9,state0,ALL
1481,city9,state8,ALL
1482,city3,state0,ALL
1483,city5,state5,ALL
1484,city2,state7,ALL
1485,city1,state10,ALL
1486,city7,state1,ALL
1487,city1,state9,ALL
1488,city10,state4,ALL
1489,city1,state10,ALL
1490,city10,state9,ALL
1491,city2,state3,ALL
1492,city6,state6,ALL
1493,city6,state4,ALL
1494,city4,state5,ALL
1495,city0,state2,ALL
1496,city0,state9,ALL
1497,city3,state2,ALL
1498,city6,state5,ALL
1499,city2,state9,ALL
1500,city7,state6,ALL
1501,city7,state3,ALL
1502,city9,state10,ALL
1503,city3,state4,ALL
1504,city0,state10,ALL
1505,city4,state2,ALL
1506,city0,state6,ALL
1507,city4,state0,ALL
1508,city9,state6,ALL
1509,city1,state2,ALL
1510,city4,state8,ALL
1511,city4,state8,ALL
1512,city4,state3,ALL
1513,city5,state10,ALL
1514,city7,state9,ALL
1515,city4,state6,ALL
1516,city2,state6,ALL
1517,city7,state3,ALL
1518,city9,state9,ALL
1519,city10,state10,ALL
1520,city2,state4,ALL
1521,city0,state4,ALL
1522,city4,state6,ALL
1523,city1,state4,ALL
1524,city10,state5,ALL
1525,city5,state8,ALL
1526,city7,state7,ALL
1527,city1,state2,ALL
1528,city0,state4,ALL
1529,city0,state4,ALL
1530,city8,state6,ALL
1531,city0,state10,ALL
1532,city0,state2,ALL
1533,city6,state4,ALL
1534,city9,state4,ALL
1535,city4,state9,ALL
1536,city3,state9,ALL
1537,city1,state3,ALL
1538,city0,state0,ALL
1539,city3,state0,ALL
1540,city9,state10,ALL
1541,city3,state8,ALL
1542,city10,state5,ALL
1543,city0,state0,ALL
1544,city6,state8,ALL
1545,city6,state0,ALL
1546,city0,state9,ALL
1547,city10,state1,ALL
1548,city1,state2,ALL
1549,city10,state6,ALL
1550,city10,state3,ALL
1551,city6,state2,ALL
1552,city2,state3,ALL
1553,city5,state4,ALL
1554,city4,state3,ALL
1555,city9,state3,ALL
1556,city5,state1,ALL
1557,city6,state3,ALL
1558,city10,state0,ALL
1559,city10,state2,ALL
1560,city0,state4,ALL
1561,city7,state5,ALL
1562,city1,state8,ALL
1563,city0,state7,ALL
1564,city5,state4,ALL
1565,city0,state2,ALL
1566,city9,state2,ALL
1567,city6,state2,ALL
1568,city7,state10,ALL
1569,city1,state0,ALL
1570,city6,state9,ALL
1571,city3,state4,ALL
1572,city5,state10,ALL
1573,city10,state0,ALL
1574,city8,state3,ALL
1575,city2,state4,ALL
1576,city9,state4,ALL
1577,city8,state6,ALL
1578,city9,state1,ALL
1579,city9,state2,ALL
1580,city0,state1,ALL
1581,city2,state1,ALL
1582,city7,state4,ALL
1583,city6,state1,ALL
1584,city2,state2,ALL
1585,city3,state2,ALL
1586,city6,state4,ALL
1587,city1,state2,ALL
1588,city4,state1,ALL
1589,city6,state6,ALL
1590,city6,state7,ALL
1591,city8,state0,ALL
1592,city6,state7,ALL
1593,city8,state10,ALL
1594,city3,state10,ALL
1595,city7,state8,ALL
1596,city6,state3,ALL
1597,city2,state8,ALL
1598,city7,state7,ALL
1599,city1,state1,ALL
1600,city4,state6,ALL
1601,city7,state7,ALL
1602,city0,state0,ALL
1603,city6,state1,ALL
1604,city2,state2,ALL
1605,city0,state4,ALL
1606,city0,state5,ALL
1607,city7,state8,ALL
1608,city8,state3,ALL
1609,city7,state8,ALL
1610,city2,state2,ALL
1611,city9,state0,ALL
1612,city7,state5,ALL
1613,city3,state5,ALL
1614,city7,state9,ALL
1615,city1,state8,ALL
1616,city5,state3,ALL
1617,city3,state4,ALL
1618,city7,state2,ALL
1619,city0,state5,ALL
1620,city6,state1,ALL
1621,city2,state3,ALL
1622,city6,state5,ALL
1623,city8,state4,ALL
1624,city6,state4,ALL
1625,city0,state2,ALL
1626,city8,state4,ALL
1627,city9,state1,ALL
1628,city2,state3,ALL
1629,city3,state0,ALL
1630,city2,state6,ALL
1631,city8,state0,ALL
1632,city7,state1,ALL
1633,city5,state10,ALL
1634,city1,state9,ALL
1635,city0,state4,ALL
1636,city0,state9,ALL
1637,city9,state8,ALL
1638,city3,state7,ALL
1639,city4,state5,ALL
1640,city9,state1,ALL
1641,city10,state4,ALL
1642,city2,state8,ALL
1643,city0,state10,ALL
1644,city3,state0,ALL
1645,city3,state6,ALL
1646,city9,state4,ALL
1647,city0,state1,ALL
1648,city6,state0,ALL
1649,city8,state2,ALL
1650,city2,state9,ALL
1651,city3,state9,ALL
1652,city10,state7,ALL
1653,city5,state7,ALL
1654,city9,state6,ALL
1655,city10,state6,ALL
1656,city2,state10,ALL
1657,city6,state7,ALL
1658,city9,state7,ALL
1659,city3,state6,ALL
1660,city4,state4,ALL
1661,city10,state2,ALL
1662,city0,state5,ALL
1663,city3,state2,ALL
1664,city1,state10,ALL
1665,city10,state0,ALL
1666,city4,state10,ALL
1667,city6,state3,ALL
1668,city5,state7,ALL
1669,city5,state2,ALL
1670,city10,state2,ALL
1671,city2,state0,ALL
1672,city1,state10,ALL
1673,city9,state0,ALL
1674,city5,state8,ALL
1675,city9,state10,ALL
1676,city4,state9,ALL
1677,city4,state1,ALL
1678,city9,state9,ALL
1679,city6,state3,ALL
1680,city10,state0,ALL
1681,city0,state8,ALL
1682,city6,state1,ALL
1683,city2,state7,ALL
1684,city9,state4,ALL
1685,city5,state7,ALL
1686,city1,state3,ALL
1687,city7,state5,ALL
1688,city2,state10,ALL
1689,city7,state5,ALL
1690,city2,state8,ALL
1691,city5,state9,ALL
1692,city10,state7,ALL
1693,city6,state8,ALL
1694,city0,state4,ALL
1695,city4,state5,ALL
1696,city2,state4,ALL
1697,city1,state4,ALL
1698,city10,state2,ALL
1699,city7,state5,ALL
1700,city2,state10,ALL
1701,city3,state0,ALL
1702,city3,state7,ALL
1703,city4,state8,ALL
1704,city8,state8,ALL
1705,city10,state1,ALL
1706,city4,state2,ALL
1707,city3,state2,ALL
1708,city3,state9,ALL
1709,city6,state6,ALL
1710,city5,state7,ALL
1711,city9,state5,ALL
1712,city8,state8,ALL
1713,city10,state10,ALL
1714,city10,state7,ALL
1715,city5,state1,ALL
1716,city3,state10,ALL
1717,city1,state2,ALL
1718,city8,state5,ALL
1719,city0,state7,ALL
1720,city9,state3,ALL
1721,city2,state2,ALL
1722,city6,state6,ALL
1723,city3,state9,ALL
1724,city6,state9,ALL
1725,city1,state6,ALL
1726,city3,state10,ALL
1727,city1,state0,ALL
1728,city10,state3,ALL
1729,city4,state5,ALL
1730,city6,state2,ALL
1731,city2,state9,ALL
1732,city9,state6,ALL
1733,city6,state8,ALL
1734,city6,state10,ALL
1735,city6,state4,ALL
1736,city9,state3,ALL
1737,city7,state8,ALL
1738,city3,state8,ALL
1739,city0,state5,ALL
1740,city8,state9,ALL
1741,city3,state8,ALL
1742,city2,state8,ALL
1743,city5,state9,ALL
1744,city7,state9,ALL
1745,city2,state5,ALL
1746,city7,state0,ALL
1747,city0,state6,ALL
1748,city5,state3,ALL
1749,city0,state7,ALL
1750,city0,state0,ALL
1751,city7,state6,ALL
1752,city6,state9,ALL
1753,city1,state2,ALL
1754,city6,state5,ALL
1755,city5,state9,ALL
1756,city4,state7,ALL
1757,city9,state10,ALL
1758,city10,state6,ALL
1759,city9,state5,ALL
1760,city9,state6,ALL
1761,city8,state3,ALL
1762,city0,state1,ALL
1763,city7,state1,ALL
1764,city10,state9,ALL
1765,city7,state2,ALL
1766,city8,state9,ALL
1767,city1,state5,ALL
1768,city10,state0,ALL
1769,city6,state2,ALL
1770,city4,state7,ALL
1771,city7,state7,ALL
1772,city4,state9,ALL
1773,city6,state0,ALL
1774,city9,state1,ALL
1775,city8,state6,ALL
1776,city10,state0,ALL
1777,city5,state2,ALL
1778,city9,state1,ALL
1779,city7,state8,ALL
1780,city3,state4,ALL
1781,city8,state5,ALL
1782,city2,state5,ALL
1783,city7,state8,ALL
1784,city8,state10,ALL
1785,city10,state3,ALL
1786,city8,state1,ALL
1787,city10,state8,ALL
1788,city1,state3,ALL
1789,city0,state7,ALL
1790,city2,state1,ALL
1791,city6,state4,ALL
1792,city3,state1,ALL
1793,city5,state5,ALL
1794,city5,state0,ALL
1795,city10,state9,ALL
1796,city9,state6,ALL
1797,city3,state6,ALL
1798,city1,state1,ALL
1799,city7,state8,ALL
1800,city3,state2,ALL
1801,city4,state8,ALL
1802,city4,state4,ALL
1803,city8,state1,ALL
1804,city10,state6,ALL
1805,city3,state5,ALL
1806,city8,state4,ALL
1807,city8,state6,ALL
1808,city7,state7,ALL
1809,city10,state9,ALL
1810,city5,state3,ALL
1811,city8,state2,ALL
1812,city4,state5,ALL
1813,city5,state10,ALL
1814,city6,state8,ALL
1815,city9,state2,ALL
1816,city3,state9,ALL
1817,city1,state1,ALL
1818,city0,state2,ALL
1819,city4,state1,ALL
1820,city2,state3,ALL
1821,city0,state3,ALL
1822,city1,state7,ALL
1823,city0,state3,ALL
1824,city9,state2,ALL
1825,city5,state3,ALL
1826,city1,state2,ALL
1827,city3,state1,ALL
1828,city5,state2,ALL
1829,city5,state9,ALL
1830,city1,state2,ALL
1831,city7,state6,ALL
1832,city3,state0,ALL
1833,city4,state9,ALL
1834,city0,state1,ALL
1835,city9,state2,ALL
1836,city10,state6,ALL
1837,city4,state9,ALL
1838,city6,state8,ALL
1839,city10,state5,ALL
1840,city6,state0,ALL
1841,city7,state8,ALL
1842,city5,state8,ALL
1843,city6,state1,ALL
1844,city2,state10,ALL
1845,city4,state3,ALL
1846,city1,state4,ALL
1847,city1,state7,ALL
1848,city4,state10,ALL
1849,city0,state5,ALL
1850,city2,state10,ALL
1851,city1,state2,ALL
1852,city9,state2,ALL
1853,city9,state6,ALL
1854,city1,state1,ALL
1855,city5,state0,ALL
1856,city1,state2,ALL
1857,city6,state10,ALL
1858,city10,state6,ALL
1859,city10,state8,ALL
1860,city6,state10,ALL
1861,city2,state1,ALL
1862,city5,state0,ALL
1863,city2,state0,ALL
1864,city7,state4,ALL
1865,city7,state3,ALL
1866,city4,state10,ALL
1867,city8,state4,ALL
1868,city4,state9,ALL
1869,city0,state7,ALL
1870,city10,state4,ALL
1871,city2,state7,ALL
1872,city1,state3,ALL
1873,city0,state6,ALL
1874,city9,state4,ALL
1875,city3,state6,ALL
1876,city10,state5,ALL
1877,city8,state3,ALL
1878,city3,state5,ALL
1879,city8,state8,ALL
1880,city2,state6,ALL
1881,city9,state8,ALL
1882,city1,state1,ALL
1883,city3,state3,ALL
1884,city4,state10,ALL
1885,city10,state8,ALL
1886,city3,state3,ALL
1887,city8,state2,ALL
1888,city7,state6,ALL
1889,city5,state7,ALL
1890,city4,state10,ALL
1891,city0,state10,ALL
1892,city2,state9,ALL
1893,city2,state10,ALL
1894,city8,state4,ALL
1895,city1,state1,ALL
1896,city3,state6,ALL
1897,city7,state4,ALL
1898,city2,state6,ALL
1899,city2,state3,ALL
1900,city10,state3,ALL
1901,city7,state1,ALL
1902,city2,state0,ALL
1903,city4,state5,ALL
1904,city4,state5,ALL
1905,city8,state7,ALL
