date_id,date,day,month,year,ALL
698,10/9/2019,10,9,2019,ALL
699,11/4/2014,11,4,2014,ALL
700,25/4/2018,25,4,2018,ALL
701,2/3/2016,2,3,2016,ALL
702,25/7/2017,25,7,2017,ALL
703,11/4/2015,11,4,2015,ALL
704,12/4/2013,12,4,2013,ALL
705,21/7/2017,21,7,2017,ALL
706,20/9/2019,20,9,2019,ALL
707,27/6/2019,27,6,2019,ALL
708,4/7/2015,4,7,2015,ALL
709,16/9/2012,16,9,2012,ALL
710,24/3/2011,24,3,2011,ALL
711,15/9/2015,15,9,2015,ALL
712,21/6/2015,21,6,2015,ALL
713,15/8/2014,15,8,2014,ALL
714,18/8/2013,18,8,2013,ALL
715,27/1/2019,27,1,2019,ALL
716,1/7/2010,1,7,2010,ALL
717,7/10/2015,7,10,2015,ALL
718,21/7/2013,21,7,2013,ALL
719,18/10/2014,18,10,2014,ALL
720,6/2/2013,6,2,2013,ALL
721,18/9/2010,18,9,2010,ALL
722,16/4/2017,16,4,2017,ALL
723,8/4/2014,8,4,2014,ALL
724,26/8/2014,26,8,2014,ALL
725,24/6/2013,24,6,2013,ALL
726,3/4/2012,3,4,2012,ALL
727,4/8/2011,4,8,2011,ALL
728,9/2/2013,9,2,2013,ALL
729,12/10/2013,12,10,2013,ALL
730,17/6/2016,17,6,2016,ALL
731,27/10/2017,27,10,2017,ALL
732,11/7/2012,11,7,2012,ALL
733,22/7/2018,22,7,2018,ALL
734,16/6/2011,16,6,2011,ALL
735,1/3/2011,1,3,2011,ALL
736,27/4/2018,27,4,2018,ALL
737,18/2/2010,18,2,2010,ALL
738,3/3/2018,3,3,2018,ALL
739,5/4/2013,5,4,2013,ALL
740,22/5/2015,22,5,2015,ALL
741,19/10/2013,19,10,2013,ALL
742,14/8/2014,14,8,2014,ALL
743,20/2/2013,20,2,2013,ALL
744,26/11/2017,26,11,2017,ALL
745,11/10/2014,11,10,2014,ALL
746,21/2/2018,21,2,2018,ALL
747,7/2/2014,7,2,2014,ALL
748,2/7/2012,2,7,2012,ALL
749,18/1/2016,18,1,2016,ALL
750,10/7/2011,10,7,2011,ALL
751,11/2/2015,11,2,2015,ALL
752,10/10/2018,10,10,2018,ALL
753,20/2/2015,20,2,2015,ALL
754,1/3/2014,1,3,2014,ALL
755,21/1/2015,21,1,2015,ALL
756,11/4/2017,11,4,2017,ALL
757,8/6/2017,8,6,2017,ALL
758,23/6/2013,23,6,2013,ALL
759,11/1/2015,11,1,2015,ALL
760,27/5/2010,27,5,2010,ALL
761,1/9/2010,1,9,2010,ALL
762,16/4/2012,16,4,2012,ALL
763,10/8/2017,10,8,2017,ALL
764,21/3/2016,21,3,2016,ALL
765,20/10/2018,20,10,2018,ALL
766,19/11/2019,19,11,2019,ALL
767,2/11/2018,2,11,2018,ALL
768,8/9/2011,8,9,2011,ALL
769,1/7/2017,1,7,2017,ALL
770,17/1/2013,17,1,2013,ALL
771,13/11/2010,13,11,2010,ALL
772,17/10/2013,17,10,2013,ALL
773,2/7/2012,2,7,2012,ALL
774,4/4/2015,4,4,2015,ALL
775,11/2/2019,11,2,2019,ALL
776,7/2/2014,7,2,2014,ALL
777,11/6/2014,11,6,2014,ALL
778,1/4/2017,1,4,2017,ALL
779,1/9/2019,1,9,2019,ALL
780,25/3/2016,25,3,2016,ALL
781,24/3/2011,24,3,2011,ALL
782,18/1/2017,18,1,2017,ALL
783,2/4/2014,2,4,2014,ALL
784,4/5/2019,4,5,2019,ALL
785,3/1/2010,3,1,2010,ALL
786,20/6/2018,20,6,2018,ALL
787,19/3/2014,19,3,2014,ALL
788,11/9/2014,11,9,2014,ALL
789,19/7/2018,19,7,2018,ALL
790,9/4/2016,9,4,2016,ALL
791,25/4/2014,25,4,2014,ALL
792,9/6/2016,9,6,2016,ALL
793,8/1/2012,8,1,2012,ALL
794,1/4/2016,1,4,2016,ALL
795,20/5/2010,20,5,2010,ALL
796,11/8/2013,11,8,2013,ALL
797,7/6/2015,7,6,2015,ALL
798,2/3/2015,2,3,2015,ALL
799,6/7/2015,6,7,2015,ALL
800,18/11/2017,18,11,2017,ALL
801,10/8/2012,10,8,2012,ALL
802,5/9/2010,5,9,2010,ALL
803,15/5/2019,15,5,2019,ALL
804,4/3/2014,4,3,2014,ALL
805,1/5/2016,1,5,2016,ALL
806,12/2/2015,12,2,2015,ALL
807,3/2/2012,3,2,2012,ALL
808,22/7/2018,22,7,2018,ALL
809,21/4/2014,21,4,2014,ALL
810,12/10/2018,12,10,2018,ALL
811,5/10/2010,5,10,2010,ALL
812,4/10/2016,4,10,2016,ALL
813,14/10/2016,14,10,2016,ALL
814,20/3/2015,20,3,2015,ALL
815,18/11/2010,18,11,2010,ALL
816,26/4/2013,26,4,2013,ALL
817,9/3/2011,9,3,2011,ALL
818,26/1/2013,26,1,2013,ALL
819,17/7/2014,17,7,2014,ALL
820,27/6/2013,27,6,2013,ALL
821,14/7/2012,14,7,2012,ALL
822,22/11/2018,22,11,2018,ALL
823,8/2/2014,8,2,2014,ALL
824,4/7/2019,4,7,2019,ALL
825,26/4/2016,26,4,2016,ALL
826,21/4/2012,21,4,2012,ALL
827,2/7/2018,2,7,2018,ALL
828,25/11/2014,25,11,2014,ALL
829,5/10/2017,5,10,2017,ALL
830,13/8/2019,13,8,2019,ALL
831,9/9/2018,9,9,2018,ALL
832,23/10/2016,23,10,2016,ALL
833,24/1/2016,24,1,2016,ALL
834,12/6/2013,12,6,2013,ALL
835,6/7/2019,6,7,2019,ALL
836,17/9/2018,17,9,2018,ALL
837,3/5/2017,3,5,2017,ALL
838,19/10/2013,19,10,2013,ALL
839,3/2/2011,3,2,2011,ALL
840,25/6/2011,25,6,2011,ALL
841,25/8/2011,25,8,2011,ALL
842,22/6/2017,22,6,2017,ALL
843,21/1/2016,21,1,2016,ALL
844,26/6/2017,26,6,2017,ALL
845,23/3/2013,23,3,2013,ALL
846,16/3/2015,16,3,2015,ALL
847,22/4/2011,22,4,2011,ALL
848,23/11/2013,23,11,2013,ALL
849,8/7/2018,8,7,2018,ALL
850,13/1/2018,13,1,2018,ALL
851,3/7/2018,3,7,2018,ALL
852,1/4/2015,1,4,2015,ALL
853,14/2/2010,14,2,2010,ALL
854,17/2/2016,17,2,2016,ALL
855,3/11/2016,3,11,2016,ALL
856,22/3/2014,22,3,2014,ALL
857,6/9/2014,6,9,2014,ALL
858,15/5/2011,15,5,2011,ALL
859,8/3/2010,8,3,2010,ALL
860,27/4/2017,27,4,2017,ALL
861,19/4/2015,19,4,2015,ALL
862,18/10/2011,18,10,2011,ALL
863,20/5/2010,20,5,2010,ALL
864,24/7/2010,24,7,2010,ALL
865,14/5/2019,14,5,2019,ALL
866,26/6/2010,26,6,2010,ALL
867,10/10/2010,10,10,2010,ALL
868,6/5/2017,6,5,2017,ALL
869,23/4/2013,23,4,2013,ALL
870,5/11/2012,5,11,2012,ALL
871,19/3/2019,19,3,2019,ALL
872,4/9/2013,4,9,2013,ALL
873,17/1/2017,17,1,2017,ALL
874,17/10/2017,17,10,2017,ALL
875,15/2/2012,15,2,2012,ALL
876,11/2/2017,11,2,2017,ALL
877,9/11/2014,9,11,2014,ALL
878,13/8/2019,13,8,2019,ALL
879,13/5/2015,13,5,2015,ALL
880,26/8/2016,26,8,2016,ALL
881,14/4/2014,14,4,2014,ALL
882,9/10/2014,9,10,2014,ALL
883,9/1/2011,9,1,2011,ALL
884,5/3/2013,5,3,2013,ALL
885,5/11/2018,5,11,2018,ALL
886,15/6/2016,15,6,2016,ALL
887,19/2/2012,19,2,2012,ALL
888,18/6/2014,18,6,2014,ALL
889,15/4/2016,15,4,2016,ALL
890,16/7/2010,16,7,2010,ALL
891,11/2/2017,11,2,2017,ALL
892,6/5/2011,6,5,2011,ALL
893,23/7/2010,23,7,2010,ALL
894,22/3/2010,22,3,2010,ALL
895,18/5/2019,18,5,2019,ALL
896,3/2/2018,3,2,2018,ALL
897,19/7/2017,19,7,2017,ALL
898,18/4/2014,18,4,2014,ALL
899,2/11/2018,2,11,2018,ALL
900,8/9/2017,8,9,2017,ALL
901,2/5/2012,2,5,2012,ALL
902,11/9/2015,11,9,2015,ALL
903,25/9/2012,25,9,2012,ALL
904,16/1/2017,16,1,2017,ALL
905,21/3/2015,21,3,2015,ALL
906,14/1/2014,14,1,2014,ALL
907,4/3/2019,4,3,2019,ALL
908,17/1/2016,17,1,2016,ALL
909,1/2/2013,1,2,2013,ALL
910,9/1/2018,9,1,2018,ALL
911,8/4/2018,8,4,2018,ALL
912,3/7/2018,3,7,2018,ALL
913,26/6/2010,26,6,2010,ALL
914,21/10/2019,21,10,2019,ALL
915,21/8/2019,21,8,2019,ALL
916,27/4/2015,27,4,2015,ALL
917,24/6/2013,24,6,2013,ALL
918,25/5/2019,25,5,2019,ALL
919,26/8/2019,26,8,2019,ALL
920,18/6/2012,18,6,2012,ALL
921,9/6/2017,9,6,2017,ALL
922,13/1/2018,13,1,2018,ALL
923,7/4/2017,7,4,2017,ALL
924,21/6/2018,21,6,2018,ALL
925,23/4/2010,23,4,2010,ALL
926,16/3/2019,16,3,2019,ALL
927,13/3/2013,13,3,2013,ALL
928,13/7/2018,13,7,2018,ALL
929,11/4/2014,11,4,2014,ALL
930,15/9/2015,15,9,2015,ALL
931,27/5/2010,27,5,2010,ALL
932,15/8/2019,15,8,2019,ALL
933,17/9/2011,17,9,2011,ALL
934,25/9/2018,25,9,2018,ALL
935,12/9/2014,12,9,2014,ALL
936,1/5/2018,1,5,2018,ALL
937,5/4/2019,5,4,2019,ALL
938,5/5/2012,5,5,2012,ALL
939,7/2/2015,7,2,2015,ALL
940,17/3/2010,17,3,2010,ALL
941,17/1/2018,17,1,2018,ALL
942,16/2/2013,16,2,2013,ALL
943,20/7/2013,20,7,2013,ALL
944,22/4/2012,22,4,2012,ALL
945,11/4/2016,11,4,2016,ALL
946,24/11/2016,24,11,2016,ALL
947,25/11/2016,25,11,2016,ALL
948,11/11/2017,11,11,2017,ALL
949,15/1/2012,15,1,2012,ALL
950,4/10/2011,4,10,2011,ALL
951,14/9/2019,14,9,2019,ALL
952,9/5/2011,9,5,2011,ALL
953,6/3/2015,6,3,2015,ALL
954,19/1/2011,19,1,2011,ALL
955,13/8/2012,13,8,2012,ALL
956,25/5/2011,25,5,2011,ALL
957,4/7/2011,4,7,2011,ALL
958,9/10/2012,9,10,2012,ALL
959,26/9/2013,26,9,2013,ALL
960,6/2/2016,6,2,2016,ALL
961,17/1/2016,17,1,2016,ALL
962,3/9/2019,3,9,2019,ALL
963,2/8/2019,2,8,2019,ALL
964,2/3/2019,2,3,2019,ALL
965,12/9/2017,12,9,2017,ALL
966,6/1/2016,6,1,2016,ALL
967,22/11/2017,22,11,2017,ALL
968,12/9/2013,12,9,2013,ALL
969,16/1/2015,16,1,2015,ALL
970,6/7/2019,6,7,2019,ALL
971,24/11/2012,24,11,2012,ALL
972,7/4/2014,7,4,2014,ALL
973,16/4/2015,16,4,2015,ALL
974,7/4/2011,7,4,2011,ALL
975,11/11/2012,11,11,2012,ALL
976,13/10/2018,13,10,2018,ALL
977,24/6/2015,24,6,2015,ALL
978,21/4/2010,21,4,2010,ALL
979,14/3/2017,14,3,2017,ALL
980,2/8/2016,2,8,2016,ALL
981,4/2/2012,4,2,2012,ALL
982,17/3/2016,17,3,2016,ALL
983,17/6/2011,17,6,2011,ALL
984,3/9/2016,3,9,2016,ALL
985,12/6/2010,12,6,2010,ALL
986,27/9/2017,27,9,2017,ALL
987,23/1/2010,23,1,2010,ALL
988,14/9/2019,14,9,2019,ALL
989,20/11/2019,20,11,2019,ALL
990,11/2/2013,11,2,2013,ALL
991,4/8/2019,4,8,2019,ALL
992,24/11/2019,24,11,2019,ALL
993,8/5/2010,8,5,2010,ALL
994,16/6/2013,16,6,2013,ALL
995,16/9/2015,16,9,2015,ALL
996,3/11/2016,3,11,2016,ALL
997,19/10/2017,19,10,2017,ALL
998,3/7/2014,3,7,2014,ALL
999,19/4/2010,19,4,2010,ALL
1000,11/9/2016,11,9,2016,ALL
1001,14/9/2019,14,9,2019,ALL
1002,3/8/2010,3,8,2010,ALL
1003,24/1/2018,24,1,2018,ALL
1004,21/4/2016,21,4,2016,ALL
1005,17/4/2019,17,4,2019,ALL
1006,20/6/2018,20,6,2018,ALL
1007,18/5/2016,18,5,2016,ALL
1008,18/10/2010,18,10,2010,ALL
1009,14/6/2013,14,6,2013,ALL
1010,23/5/2010,23,5,2010,ALL
1011,10/10/2015,10,10,2015,ALL
1012,13/2/2016,13,2,2016,ALL
1013,13/1/2013,13,1,2013,ALL
1014,8/1/2017,8,1,2017,ALL
1015,22/8/2016,22,8,2016,ALL
1016,16/9/2011,16,9,2011,ALL
1017,3/3/2011,3,3,2011,ALL
1018,23/5/2017,23,5,2017,ALL
1019,8/5/2011,8,5,2011,ALL
1020,16/8/2016,16,8,2016,ALL
1021,8/2/2016,8,2,2016,ALL
1022,16/4/2010,16,4,2010,ALL
1023,8/11/2018,8,11,2018,ALL
1024,22/7/2012,22,7,2012,ALL
1025,9/11/2015,9,11,2015,ALL
1026,3/5/2012,3,5,2012,ALL
1027,8/11/2015,8,11,2015,ALL
1028,22/7/2010,22,7,2010,ALL
1029,11/1/2017,11,1,2017,ALL
1030,23/10/2019,23,10,2019,ALL
1031,7/8/2011,7,8,2011,ALL
1032,16/6/2019,16,6,2019,ALL
1033,14/2/2019,14,2,2019,ALL
1034,26/11/2012,26,11,2012,ALL
1035,4/6/2011,4,6,2011,ALL
1036,14/6/2010,14,6,2010,ALL
1037,3/4/2014,3,4,2014,ALL
1038,7/8/2013,7,8,2013,ALL
1039,2/11/2014,2,11,2014,ALL
1040,3/8/2018,3,8,2018,ALL
1041,3/3/2014,3,3,2014,ALL
1042,19/4/2010,19,4,2010,ALL
1043,6/8/2014,6,8,2014,ALL
1044,5/1/2018,5,1,2018,ALL
1045,7/7/2017,7,7,2017,ALL
1046,21/10/2013,21,10,2013,ALL
1047,13/3/2015,13,3,2015,ALL
1048,5/7/2016,5,7,2016,ALL
1049,12/9/2012,12,9,2012,ALL
1050,6/4/2014,6,4,2014,ALL
1051,8/7/2017,8,7,2017,ALL
1052,4/5/2018,4,5,2018,ALL
1053,13/4/2011,13,4,2011,ALL
1054,6/4/2018,6,4,2018,ALL
1055,18/8/2014,18,8,2014,ALL
1056,20/4/2015,20,4,2015,ALL
1057,10/10/2013,10,10,2013,ALL
1058,10/2/2015,10,2,2015,ALL
1059,10/4/2018,10,4,2018,ALL
1060,6/6/2014,6,6,2014,ALL
1061,3/7/2019,3,7,2019,ALL
1062,7/6/2016,7,6,2016,ALL
1063,16/6/2012,16,6,2012,ALL
1064,2/7/2016,2,7,2016,ALL
1065,3/2/2010,3,2,2010,ALL
1066,9/8/2017,9,8,2017,ALL
1067,14/9/2015,14,9,2015,ALL
1068,10/1/2019,10,1,2019,ALL
1069,10/2/2013,10,2,2013,ALL
1070,17/3/2018,17,3,2018,ALL
1071,22/4/2010,22,4,2010,ALL
1072,12/7/2012,12,7,2012,ALL
1073,1/1/2011,1,1,2011,ALL
1074,25/9/2016,25,9,2016,ALL
1075,16/4/2010,16,4,2010,ALL
1076,5/1/2016,5,1,2016,ALL
1077,7/2/2017,7,2,2017,ALL
1078,22/3/2015,22,3,2015,ALL
1079,26/6/2019,26,6,2019,ALL
1080,27/5/2011,27,5,2011,ALL
1081,16/3/2016,16,3,2016,ALL
1082,23/5/2010,23,5,2010,ALL
1083,10/4/2014,10,4,2014,ALL
1084,1/11/2018,1,11,2018,ALL
1085,5/7/2015,5,7,2015,ALL
1086,18/10/2018,18,10,2018,ALL
1087,22/7/2012,22,7,2012,ALL
1088,1/1/2017,1,1,2017,ALL
1089,23/4/2019,23,4,2019,ALL
1090,7/7/2016,7,7,2016,ALL
1091,2/4/2013,2,4,2013,ALL
1092,24/4/2013,24,4,2013,ALL
1093,10/9/2014,10,9,2014,ALL
1094,10/6/2014,10,6,2014,ALL
1095,16/7/2015,16,7,2015,ALL
1096,22/6/2010,22,6,2010,ALL
1097,27/1/2019,27,1,2019,ALL
1098,4/8/2018,4,8,2018,ALL
1099,7/6/2018,7,6,2018,ALL
1100,12/3/2013,12,3,2013,ALL
1101,8/5/2016,8,5,2016,ALL
1102,12/11/2013,12,11,2013,ALL
1103,17/2/2010,17,2,2010,ALL
1104,3/7/2014,3,7,2014,ALL
1105,22/10/2019,22,10,2019,ALL
1106,25/11/2015,25,11,2015,ALL
1107,14/3/2018,14,3,2018,ALL
1108,26/1/2010,26,1,2010,ALL
1109,6/4/2014,6,4,2014,ALL
1110,12/10/2019,12,10,2019,ALL
1111,20/9/2011,20,9,2011,ALL
1112,17/6/2018,17,6,2018,ALL
1113,27/9/2012,27,9,2012,ALL
1114,4/5/2018,4,5,2018,ALL
1115,18/1/2019,18,1,2019,ALL
1116,2/10/2014,2,10,2014,ALL
1117,15/1/2014,15,1,2014,ALL
1118,17/2/2012,17,2,2012,ALL
1119,20/2/2013,20,2,2013,ALL
1120,16/4/2014,16,4,2014,ALL
1121,18/7/2019,18,7,2019,ALL
1122,14/3/2011,14,3,2011,ALL
1123,11/3/2014,11,3,2014,ALL
1124,14/1/2016,14,1,2016,ALL
1125,16/3/2017,16,3,2017,ALL
1126,6/9/2012,6,9,2012,ALL
1127,22/8/2018,22,8,2018,ALL
1128,8/4/2016,8,4,2016,ALL
1129,23/9/2014,23,9,2014,ALL
1130,13/8/2016,13,8,2016,ALL
1131,19/11/2011,19,11,2011,ALL
1132,7/7/2016,7,7,2016,ALL
1133,21/2/2019,21,2,2019,ALL
1134,19/3/2017,19,3,2017,ALL
1135,8/4/2016,8,4,2016,ALL
1136,17/6/2019,17,6,2019,ALL
1137,8/11/2011,8,11,2011,ALL
1138,14/5/2018,14,5,2018,ALL
1139,25/9/2010,25,9,2010,ALL
1140,13/5/2017,13,5,2017,ALL
1141,3/7/2013,3,7,2013,ALL
1142,17/2/2012,17,2,2012,ALL
1143,16/8/2014,16,8,2014,ALL
1144,25/7/2019,25,7,2019,ALL
1145,20/7/2014,20,7,2014,ALL
1146,1/10/2016,1,10,2016,ALL
1147,27/11/2010,27,11,2010,ALL
1148,22/6/2016,22,6,2016,ALL
1149,13/1/2012,13,1,2012,ALL
1150,6/9/2015,6,9,2015,ALL
1151,21/7/2014,21,7,2014,ALL
1152,7/4/2011,7,4,2011,ALL
1153,4/11/2019,4,11,2019,ALL
1154,1/8/2016,1,8,2016,ALL
1155,13/7/2013,13,7,2013,ALL
1156,2/2/2018,2,2,2018,ALL
1157,16/9/2011,16,9,2011,ALL
1158,11/4/2013,11,4,2013,ALL
1159,23/9/2018,23,9,2018,ALL
1160,27/11/2014,27,11,2014,ALL
1161,17/7/2013,17,7,2013,ALL
1162,3/3/2010,3,3,2010,ALL
1163,3/2/2015,3,2,2015,ALL
1164,23/5/2012,23,5,2012,ALL
1165,18/7/2011,18,7,2011,ALL
1166,6/9/2012,6,9,2012,ALL
1167,12/3/2013,12,3,2013,ALL
1168,6/7/2018,6,7,2018,ALL
1169,23/4/2015,23,4,2015,ALL
1170,19/1/2013,19,1,2013,ALL
1171,3/5/2016,3,5,2016,ALL
1172,23/1/2018,23,1,2018,ALL
1173,13/11/2014,13,11,2014,ALL
1174,27/11/2019,27,11,2019,ALL
1175,18/4/2017,18,4,2017,ALL
1176,3/5/2010,3,5,2010,ALL
1177,16/9/2015,16,9,2015,ALL
1178,11/6/2014,11,6,2014,ALL
1179,14/2/2018,14,2,2018,ALL
1180,24/11/2019,24,11,2019,ALL
1181,23/9/2012,23,9,2012,ALL
1182,20/1/2015,20,1,2015,ALL
1183,17/11/2014,17,11,2014,ALL
1184,21/11/2011,21,11,2011,ALL
1185,20/10/2011,20,10,2011,ALL
1186,7/9/2012,7,9,2012,ALL
1187,18/6/2017,18,6,2017,ALL
1188,14/5/2010,14,5,2010,ALL
1189,22/8/2018,22,8,2018,ALL
1190,24/11/2010,24,11,2010,ALL
1191,9/8/2011,9,8,2011,ALL
1192,19/1/2017,19,1,2017,ALL
1193,14/11/2017,14,11,2017,ALL
1194,12/5/2019,12,5,2019,ALL
1195,7/8/2015,7,8,2015,ALL
1196,15/11/2018,15,11,2018,ALL
1197,25/3/2012,25,3,2012,ALL
1198,19/5/2012,19,5,2012,ALL
1199,9/3/2014,9,3,2014,ALL
1200,17/5/2015,17,5,2015,ALL
1201,4/7/2015,4,7,2015,ALL
1202,8/1/2011,8,1,2011,ALL
1203,8/3/2014,8,3,2014,ALL
1204,7/1/2015,7,1,2015,ALL
1205,10/8/2015,10,8,2015,ALL
1206,20/2/2013,20,2,2013,ALL
1207,22/1/2017,22,1,2017,ALL
1208,2/7/2010,2,7,2010,ALL
1209,12/1/2012,12,1,2012,ALL
1210,23/7/2010,23,7,2010,ALL
1211,11/2/2018,11,2,2018,ALL
1212,15/6/2016,15,6,2016,ALL
1213,5/1/2012,5,1,2012,ALL
1214,1/3/2017,1,3,2017,ALL
1215,18/6/2013,18,6,2013,ALL
1216,12/9/2014,12,9,2014,ALL
1217,7/7/2018,7,7,2018,ALL
1218,20/11/2014,20,11,2014,ALL
1219,27/4/2017,27,4,2017,ALL
1220,19/5/2010,19,5,2010,ALL
1221,5/9/2017,5,9,2017,ALL
1222,11/7/2017,11,7,2017,ALL
1223,21/11/2012,21,11,2012,ALL
1224,23/10/2013,23,10,2013,ALL
1225,7/6/2011,7,6,2011,ALL
1226,1/10/2012,1,10,2012,ALL
1227,4/5/2016,4,5,2016,ALL
1228,24/10/2012,24,10,2012,ALL
1229,12/9/2012,12,9,2012,ALL
1230,23/1/2015,23,1,2015,ALL
1231,10/1/2016,10,1,2016,ALL
1232,27/9/2013,27,9,2013,ALL
1233,9/7/2010,9,7,2010,ALL
1234,7/5/2010,7,5,2010,ALL
1235,19/2/2018,19,2,2018,ALL
1236,15/1/2011,15,1,2011,ALL
1237,2/5/2011,2,5,2011,ALL
1238,12/3/2016,12,3,2016,ALL
1239,21/10/2017,21,10,2017,ALL
1240,6/9/2018,6,9,2018,ALL
1241,2/5/2012,2,5,2012,ALL
1242,26/11/2017,26,11,2017,ALL
1243,1/10/2010,1,10,2010,ALL
1244,15/5/2011,15,5,2011,ALL
1245,1/7/2011,1,7,2011,ALL
1246,5/1/2018,5,1,2018,ALL
1247,10/8/2012,10,8,2012,ALL
1248,17/7/2017,17,7,2017,ALL
1249,5/5/2017,5,5,2017,ALL
1250,25/7/2014,25,7,2014,ALL
1251,6/3/2010,6,3,2010,ALL
1252,16/6/2018,16,6,2018,ALL
1253,10/6/2013,10,6,2013,ALL
1254,20/9/2011,20,9,2011,ALL
1255,15/3/2016,15,3,2016,ALL
1256,2/2/2014,2,2,2014,ALL
1257,10/1/2014,10,1,2014,ALL
1258,2/9/2016,2,9,2016,ALL
1259,4/8/2019,4,8,2019,ALL
1260,15/6/2010,15,6,2010,ALL
1261,22/8/2014,22,8,2014,ALL
1262,3/4/2018,3,4,2018,ALL
1263,7/5/2010,7,5,2010,ALL
1264,10/1/2013,10,1,2013,ALL
1265,26/5/2016,26,5,2016,ALL
1266,23/4/2018,23,4,2018,ALL
1267,5/7/2016,5,7,2016,ALL
1268,11/4/2019,11,4,2019,ALL
1269,18/7/2016,18,7,2016,ALL
1270,8/1/2018,8,1,2018,ALL
1271,23/4/2018,23,4,2018,ALL
1272,16/1/2010,16,1,2010,ALL
1273,26/3/2013,26,3,2013,ALL
1274,1/8/2011,1,8,2011,ALL
1275,2/3/2014,2,3,2014,ALL
1276,14/8/2018,14,8,2018,ALL
1277,3/11/2012,3,11,2012,ALL
1278,9/7/2019,9,7,2019,ALL
1279,1/1/2012,1,1,2012,ALL
1280,19/5/2017,19,5,2017,ALL
1281,27/5/2019,27,5,2019,ALL
1282,12/2/2018,12,2,2018,ALL
1283,20/5/2019,20,5,2019,ALL
1284,19/6/2015,19,6,2015,ALL
1285,6/5/2015,6,5,2015,ALL
1286,21/4/2012,21,4,2012,ALL
1287,7/9/2014,7,9,2014,ALL
1288,11/6/2018,11,6,2018,ALL
1289,4/8/2014,4,8,2014,ALL
1290,10/7/2010,10,7,2010,ALL
1291,20/7/2019,20,7,2019,ALL
1292,26/3/2013,26,3,2013,ALL
1293,10/7/2018,10,7,2018,ALL
1294,18/1/2010,18,1,2010,ALL
1295,16/4/2014,16,4,2014,ALL
1296,6/5/2015,6,5,2015,ALL
1297,12/3/2019,12,3,2019,ALL
1298,13/2/2011,13,2,2011,ALL
1299,11/3/2010,11,3,2010,ALL
1300,10/2/2018,10,2,2018,ALL
1301,24/2/2010,24,2,2010,ALL
1302,5/7/2013,5,7,2013,ALL
1303,18/10/2019,18,10,2019,ALL
1304,16/5/2014,16,5,2014,ALL
1305,12/3/2018,12,3,2018,ALL
1306,6/8/2011,6,8,2011,ALL
1307,17/7/2010,17,7,2010,ALL
1308,26/11/2019,26,11,2019,ALL
1309,5/4/2019,5,4,2019,ALL
1310,19/5/2010,19,5,2010,ALL
1311,2/9/2019,2,9,2019,ALL
1312,2/9/2014,2,9,2014,ALL
1313,2/8/2017,2,8,2017,ALL
1314,24/8/2017,24,8,2017,ALL
1315,8/3/2011,8,3,2011,ALL
1316,13/4/2016,13,4,2016,ALL
1317,25/3/2018,25,3,2018,ALL
1318,27/8/2015,27,8,2015,ALL
1319,9/11/2014,9,11,2014,ALL
1320,9/3/2013,9,3,2013,ALL
1321,4/10/2016,4,10,2016,ALL
1322,10/2/2010,10,2,2010,ALL
1323,3/4/2010,3,4,2010,ALL
1324,27/4/2015,27,4,2015,ALL
1325,13/3/2018,13,3,2018,ALL
1326,6/11/2017,6,11,2017,ALL
1327,26/4/2016,26,4,2016,ALL
1328,11/2/2018,11,2,2018,ALL
1329,25/7/2011,25,7,2011,ALL
1330,20/1/2013,20,1,2013,ALL
1331,19/9/2015,19,9,2015,ALL
1332,4/3/2015,4,3,2015,ALL
1333,14/1/2011,14,1,2011,ALL
1334,8/5/2016,8,5,2016,ALL
1335,6/3/2018,6,3,2018,ALL
1336,27/9/2017,27,9,2017,ALL
1337,22/8/2019,22,8,2019,ALL
1338,3/3/2014,3,3,2014,ALL
1339,24/3/2011,24,3,2011,ALL
1340,22/1/2014,22,1,2014,ALL
1341,15/8/2014,15,8,2014,ALL
1342,8/4/2017,8,4,2017,ALL
1343,9/4/2011,9,4,2011,ALL
1344,27/8/2017,27,8,2017,ALL
1345,26/2/2017,26,2,2017,ALL
1346,10/2/2015,10,2,2015,ALL
1347,23/11/2016,23,11,2016,ALL
1348,21/3/2010,21,3,2010,ALL
1349,13/2/2013,13,2,2013,ALL
1350,6/2/2010,6,2,2010,ALL
1351,5/8/2011,5,8,2011,ALL
1352,15/10/2016,15,10,2016,ALL
1353,14/11/2013,14,11,2013,ALL
1354,26/2/2015,26,2,2015,ALL
1355,3/6/2012,3,6,2012,ALL
1356,5/5/2010,5,5,2010,ALL
1357,19/7/2017,19,7,2017,ALL
1358,27/2/2017,27,2,2017,ALL
1359,12/6/2016,12,6,2016,ALL
1360,19/9/2014,19,9,2014,ALL
1361,27/9/2017,27,9,2017,ALL
1362,18/5/2018,18,5,2018,ALL
1363,26/1/2018,26,1,2018,ALL
1364,21/11/2019,21,11,2019,ALL
1365,9/7/2012,9,7,2012,ALL
1366,3/1/2017,3,1,2017,ALL
1367,11/2/2012,11,2,2012,ALL
1368,5/9/2015,5,9,2015,ALL
1369,21/11/2015,21,11,2015,ALL
1370,22/5/2012,22,5,2012,ALL
1371,7/7/2018,7,7,2018,ALL
1372,22/2/2014,22,2,2014,ALL
1373,2/3/2010,2,3,2010,ALL
1374,24/8/2019,24,8,2019,ALL
1375,8/3/2014,8,3,2014,ALL
1376,6/2/2015,6,2,2015,ALL
1377,1/11/2012,1,11,2012,ALL
