date_id,date,day,month,year
873,13/12/2017,13,12,2017
874,18/3/2015,18,3,2015
875,14/6/2015,14,6,2015
876,20/3/2012,20,3,2012
877,16/10/2015,16,10,2015
878,25/3/2015,25,3,2015
879,11/4/2016,11,4,2016
880,5/10/2018,5,10,2018
881,21/7/2019,21,7,2019
882,25/7/2017,25,7,2017
883,21/8/2018,21,8,2018
884,3/10/2018,3,10,2018
885,18/7/2019,18,7,2019
886,17/4/2016,17,4,2016
887,21/12/2017,21,12,2017
888,7/6/2016,7,6,2016
889,6/12/2018,6,12,2018
890,24/10/2016,24,10,2016
891,20/1/2019,20,1,2019
892,12/10/2016,12,10,2016
893,19/8/2017,19,8,2017
894,8/4/2012,8,4,2012
895,1/5/2015,1,5,2015
896,18/9/2014,18,9,2014
897,22/5/2015,22,5,2015
898,9/2/2012,9,2,2012
899,27/6/2018,27,6,2018
900,12/5/2018,12,5,2018
901,6/10/2019,6,10,2019
902,26/9/2011,26,9,2011
903,26/5/2019,26,5,2019
904,14/10/2011,14,10,2011
905,23/1/2016,23,1,2016
906,5/9/2011,5,9,2011
907,27/4/2016,27,4,2016
908,14/1/2014,14,1,2014
909,21/10/2014,21,10,2014
910,26/10/2017,26,10,2017
911,12/3/2019,12,3,2019
912,21/4/2014,21,4,2014
913,15/6/2018,15,6,2018
914,10/11/2018,10,11,2018
915,25/11/2018,25,11,2018
916,8/11/2011,8,11,2011
917,12/10/2013,12,10,2013
918,26/4/2010,26,4,2010
919,17/1/2012,17,1,2012
920,27/7/2019,27,7,2019
921,9/8/2019,9,8,2019
922,1/11/2018,1,11,2018
923,5/7/2019,5,7,2019
924,7/4/2019,7,4,2019
925,6/11/2019,6,11,2019
926,23/11/2019,23,11,2019
927,24/12/2019,24,12,2019
928,3/1/2010,3,1,2010
929,24/5/2013,24,5,2013
930,25/7/2011,25,7,2011
931,19/9/2015,19,9,2015
932,6/7/2013,6,7,2013
933,26/5/2017,26,5,2017
934,5/4/2013,5,4,2013
935,2/1/2017,2,1,2017
936,10/1/2016,10,1,2016
937,17/3/2017,17,3,2017
938,25/9/2016,25,9,2016
939,9/7/2019,9,7,2019
940,3/3/2013,3,3,2013
941,21/1/2017,21,1,2017
942,6/4/2013,6,4,2013
943,24/3/2018,24,3,2018
944,16/4/2010,16,4,2010
945,24/9/2017,24,9,2017
946,11/11/2016,11,11,2016
947,9/9/2017,9,9,2017
948,5/4/2019,5,4,2019
949,7/10/2019,7,10,2019
950,6/3/2013,6,3,2013
951,4/2/2017,4,2,2017
952,4/2/2010,4,2,2010
953,25/10/2010,25,10,2010
954,25/3/2011,25,3,2011
955,8/10/2017,8,10,2017
956,6/1/2013,6,1,2013
957,6/3/2019,6,3,2019
958,10/5/2018,10,5,2018
959,12/8/2019,12,8,2019
960,9/7/2016,9,7,2016
961,5/2/2019,5,2,2019
962,1/10/2014,1,10,2014
963,15/4/2017,15,4,2017
964,13/9/2010,13,9,2010
965,11/4/2012,11,4,2012
966,16/4/2016,16,4,2016
967,19/1/2019,19,1,2019
968,19/10/2016,19,10,2016
969,17/8/2018,17,8,2018
970,12/6/2011,12,6,2011
971,8/6/2018,8,6,2018
972,25/6/2017,25,6,2017
973,8/8/2019,8,8,2019
974,8/10/2013,8,10,2013
975,4/4/2016,4,4,2016
976,15/6/2012,15,6,2012
977,20/10/2013,20,10,2013
978,21/5/2018,21,5,2018
979,13/9/2019,13,9,2019
980,21/6/2016,21,6,2016
981,17/9/2018,17,9,2018
982,6/7/2013,6,7,2013
983,1/5/2014,1,5,2014
984,14/1/2011,14,1,2011
985,9/11/2015,9,11,2015
986,18/2/2011,18,2,2011
987,9/12/2012,9,12,2012
988,26/4/2018,26,4,2018
989,16/3/2019,16,3,2019
990,24/8/2019,24,8,2019
991,6/10/2019,6,10,2019
992,6/5/2014,6,5,2014
993,7/9/2016,7,9,2016
994,3/4/2017,3,4,2017
995,21/5/2018,21,5,2018
996,18/10/2019,18,10,2019
997,25/10/2019,25,10,2019
998,10/10/2010,10,10,2010
999,3/7/2019,3,7,2019
1000,1/10/2012,1,10,2012
1001,7/12/2019,7,12,2019
1002,1/5/2012,1,5,2012
1003,16/11/2016,16,11,2016
1004,17/6/2012,17,6,2012
1005,10/12/2017,10,12,2017
1006,23/6/2014,23,6,2014
1007,18/9/2016,18,9,2016
1008,21/8/2014,21,8,2014
1009,27/3/2015,27,3,2015
1010,6/8/2016,6,8,2016
1011,16/12/2017,16,12,2017
1012,25/9/2019,25,9,2019
1013,16/10/2019,16,10,2019
1014,14/6/2013,14,6,2013
1015,17/6/2015,17,6,2015
1016,3/9/2014,3,9,2014
1017,19/2/2016,19,2,2016
1018,19/1/2013,19,1,2013
1019,12/6/2019,12,6,2019
1020,2/7/2017,2,7,2017
1021,14/6/2018,14,6,2018
1022,13/6/2013,13,6,2013
1023,12/8/2014,12,8,2014
1024,10/2/2015,10,2,2015
1025,18/3/2019,18,3,2019
1026,21/1/2019,21,1,2019
1027,1/6/2019,1,6,2019
1028,7/2/2015,7,2,2015
1029,27/12/2017,27,12,2017
1030,1/5/2013,1,5,2013
1031,7/11/2016,7,11,2016
1032,15/6/2013,15,6,2013
1033,13/10/2018,13,10,2018
1034,21/11/2017,21,11,2017
1035,7/5/2019,7,5,2019
1036,20/8/2010,20,8,2010
1037,24/5/2019,24,5,2019
1038,11/9/2018,11,9,2018
1039,12/11/2018,12,11,2018
1040,24/6/2012,24,6,2012
1041,1/9/2015,1,9,2015
1042,12/3/2014,12,3,2014
1043,21/6/2015,21,6,2015
1044,24/9/2014,24,9,2014
1045,14/9/2015,14,9,2015
1046,20/6/2013,20,6,2013
1047,1/5/2018,1,5,2018
1048,16/3/2015,16,3,2015
1049,5/6/2019,5,6,2019
1050,18/3/2016,18,3,2016
1051,12/4/2019,12,4,2019
1052,26/3/2014,26,3,2014
1053,2/12/2016,2,12,2016
1054,26/1/2018,26,1,2018
1055,6/11/2018,6,11,2018
1056,9/6/2014,9,6,2014
1057,5/11/2019,5,11,2019
1058,24/5/2018,24,5,2018
1059,5/10/2019,5,10,2019
1060,14/9/2012,14,9,2012
1061,12/3/2014,12,3,2014
1062,26/1/2015,26,1,2015
1063,22/4/2017,22,4,2017
1064,17/7/2015,17,7,2015
1065,1/7/2017,1,7,2017
1066,24/8/2011,24,8,2011
1067,19/7/2012,19,7,2012
1068,2/1/2011,2,1,2011
1069,12/7/2011,12,7,2011
1070,15/11/2018,15,11,2018
1071,8/3/2019,8,3,2019
1072,8/7/2018,8,7,2018
1073,13/11/2018,13,11,2018
1074,26/9/2012,26,9,2012
1075,3/3/2014,3,3,2014
1076,4/1/2013,4,1,2013
1077,20/6/2019,20,6,2019
1078,4/7/2011,4,7,2011
1079,10/11/2017,10,11,2017
1080,10/5/2011,10,5,2011
1081,11/6/2011,11,6,2011
1082,1/6/2013,1,6,2013
1083,16/3/2015,16,3,2015
1084,2/9/2017,2,9,2017
1085,3/6/2019,3,6,2019
1086,21/4/2017,21,4,2017
1087,24/8/2017,24,8,2017
1088,5/5/2013,5,5,2013
1089,19/2/2016,19,2,2016
1090,12/11/2011,12,11,2011
1091,24/7/2015,24,7,2015
1092,9/11/2010,9,11,2010
1093,18/2/2019,18,2,2019
1094,2/8/2012,2,8,2012
1095,24/10/2014,24,10,2014
1096,19/3/2011,19,3,2011
1097,16/2/2018,16,2,2018
1098,5/7/2015,5,7,2015
1099,8/8/2015,8,8,2015
1100,7/6/2012,7,6,2012
1101,25/1/2019,25,1,2019
1102,20/7/2015,20,7,2015
1103,1/10/2017,1,10,2017
1104,23/7/2012,23,7,2012
1105,19/9/2015,19,9,2015
1106,26/9/2015,26,9,2015
1107,7/11/2017,7,11,2017
1108,6/9/2019,6,9,2019
1109,22/11/2019,22,11,2019
1110,9/4/2011,9,4,2011
1111,25/11/2017,25,11,2017
1112,2/6/2016,2,6,2016
1113,17/12/2016,17,12,2016
1114,21/8/2018,21,8,2018
1115,5/10/2019,5,10,2019
1116,24/7/2016,24,7,2016
1117,8/3/2017,8,3,2017
1118,6/1/2013,6,1,2013
1119,26/6/2013,26,6,2013
1120,5/9/2018,5,9,2018
1121,24/3/2019,24,3,2019
1122,1/8/2012,1,8,2012
1123,20/9/2016,20,9,2016
1124,7/7/2012,7,7,2012
1125,18/11/2015,18,11,2015
1126,10/6/2012,10,6,2012
1127,2/1/2017,2,1,2017
1128,17/4/2014,17,4,2014
1129,21/8/2019,21,8,2019
1130,25/7/2010,25,7,2010
1131,19/5/2017,19,5,2017
1132,18/10/2015,18,10,2015
1133,9/10/2019,9,10,2019
1134,9/3/2012,9,3,2012
1135,22/5/2014,22,5,2014
1136,7/3/2010,7,3,2010
1137,20/2/2016,20,2,2016
1138,4/5/2010,4,5,2010
1139,17/1/2016,17,1,2016
1140,6/3/2017,6,3,2017
1141,25/12/2019,25,12,2019
1142,8/8/2013,8,8,2013
1143,24/4/2017,24,4,2017
1144,7/6/2016,7,6,2016
1145,17/4/2017,17,4,2017
1146,19/5/2012,19,5,2012
1147,23/9/2014,23,9,2014
1148,1/9/2014,1,9,2014
1149,13/2/2019,13,2,2019
1150,11/11/2018,11,11,2018
1151,27/2/2019,27,2,2019
1152,18/8/2019,18,8,2019
1153,10/10/2019,10,10,2019
1154,10/11/2013,10,11,2013
1155,25/1/2018,25,1,2018
1156,20/5/2012,20,5,2012
1157,2/9/2017,2,9,2017
1158,12/3/2010,12,3,2010
1159,15/6/2011,15,6,2011
1160,2/9/2019,2,9,2019
1161,27/10/2019,27,10,2019
1162,27/5/2017,27,5,2017
1163,10/11/2018,10,11,2018
1164,21/11/2016,21,11,2016
1165,14/4/2019,14,4,2019
1166,14/8/2010,14,8,2010
1167,17/12/2018,17,12,2018
1168,10/1/2014,10,1,2014
1169,4/3/2019,4,3,2019
1170,6/2/2014,6,2,2014
1171,2/6/2017,2,6,2017
1172,8/9/2015,8,9,2015
1173,14/9/2017,14,9,2017
1174,5/11/2018,5,11,2018
1175,1/7/2019,1,7,2019
1176,19/6/2019,19,6,2019
1177,25/10/2019,25,10,2019
1178,3/11/2012,3,11,2012
1179,11/7/2017,11,7,2017
1180,5/4/2015,5,4,2015
1181,5/3/2016,5,3,2016
1182,9/9/2017,9,9,2017
1183,17/6/2019,17,6,2019
1184,7/4/2014,7,4,2014
1185,7/12/2015,7,12,2015
1186,19/6/2017,19,6,2017
1187,25/12/2018,25,12,2018
1188,4/4/2017,4,4,2017
1189,1/12/2018,1,12,2018
1190,24/2/2012,24,2,2012
1191,24/7/2012,24,7,2012
1192,17/3/2017,17,3,2017
1193,2/9/2017,2,9,2017
1194,8/1/2018,8,1,2018
1195,2/7/2019,2,7,2019
1196,5/11/2014,5,11,2014
1197,9/3/2019,9,3,2019
1198,8/5/2010,8,5,2010
1199,21/10/2016,21,10,2016
1200,13/8/2011,13,8,2011
1201,3/3/2014,3,3,2014
1202,13/11/2017,13,11,2017
1203,24/8/2019,24,8,2019
1204,26/11/2016,26,11,2016
1205,21/2/2018,21,2,2018
1206,5/1/2010,5,1,2010
1207,16/10/2013,16,10,2013
1208,21/3/2013,21,3,2013
1209,19/7/2017,19,7,2017
1210,12/8/2012,12,8,2012
1211,2/2/2019,2,2,2019
1212,6/5/2014,6,5,2014
1213,11/2/2016,11,2,2016
1214,9/4/2017,9,4,2017
1215,12/4/2017,12,4,2017
1216,16/10/2014,16,10,2014
1217,1/9/2019,1,9,2019
1218,9/5/2015,9,5,2015
1219,3/7/2015,3,7,2015
1220,13/10/2018,13,10,2018
1221,6/10/2019,6,10,2019
1222,27/6/2017,27,6,2017
1223,22/9/2017,22,9,2017
1224,10/9/2011,10,9,2011
1225,10/11/2014,10,11,2014
1226,13/2/2018,13,2,2018
1227,18/8/2019,18,8,2019
1228,25/7/2019,25,7,2019
1229,16/10/2019,16,10,2019
1230,6/4/2013,6,4,2013
1231,7/1/2014,7,1,2014
1232,16/7/2012,16,7,2012
1233,25/9/2015,25,9,2015
1234,17/9/2013,17,9,2013
1235,23/5/2016,23,5,2016
1236,13/9/2016,13,9,2016
1237,15/8/2018,15,8,2018
1238,26/1/2019,26,1,2019
1239,13/4/2019,13,4,2019
1240,2/10/2016,2,10,2016
1241,3/11/2019,3,11,2019
1242,25/2/2016,25,2,2016
1243,25/3/2017,25,3,2017
1244,24/5/2014,24,5,2014
1245,9/12/2019,9,12,2019
1246,12/10/2019,12,10,2019
1247,25/11/2019,25,11,2019
1248,9/2/2014,9,2,2014
1249,2/3/2014,2,3,2014
1250,8/1/2018,8,1,2018
1251,9/3/2018,9,3,2018
1252,22/4/2019,22,4,2019
1253,15/8/2019,15,8,2019
1254,18/2/2013,18,2,2013
1255,10/12/2016,10,12,2016
1256,2/1/2011,2,1,2011
1257,24/7/2018,24,7,2018
1258,2/5/2019,2,5,2019
1259,19/6/2019,19,6,2019
1260,10/11/2013,10,11,2013
1261,10/6/2016,10,6,2016
1262,4/1/2013,4,1,2013
1263,23/4/2013,23,4,2013
1264,20/11/2014,20,11,2014
1265,7/8/2017,7,8,2017
1266,22/5/2017,22,5,2017
1267,5/10/2018,5,10,2018
1268,27/7/2019,27,7,2019
1269,17/10/2019,17,10,2019
1270,22/2/2016,22,2,2016
1271,3/10/2016,3,10,2016
1272,19/1/2010,19,1,2010
1273,11/8/2016,11,8,2016
1274,22/1/2018,22,1,2018
1275,12/2/2019,12,2,2019
1276,17/5/2014,17,5,2014
1277,26/3/2017,26,3,2017
1278,16/1/2011,16,1,2011
1279,19/8/2017,19,8,2017
1280,23/3/2019,23,3,2019
1281,8/4/2019,8,4,2019
1282,25/5/2017,25,5,2017
1283,6/9/2019,6,9,2019
1284,10/11/2012,10,11,2012
1285,17/1/2013,17,1,2013
1286,2/1/2017,2,1,2017
1287,27/5/2017,27,5,2017
1288,25/6/2019,25,6,2019
1289,15/7/2019,15,7,2019
1290,23/11/2011,23,11,2011
1291,21/8/2013,21,8,2013
1292,2/4/2019,2,4,2019
1293,2/11/2019,2,11,2019
1294,8/11/2010,8,11,2010
1295,18/5/2015,18,5,2015
1296,12/3/2017,12,3,2017
1297,10/11/2019,10,11,2019
1298,15/1/2015,15,1,2015
1299,13/1/2016,13,1,2016
1300,23/3/2011,23,3,2011
1301,3/1/2014,3,1,2014
1302,19/4/2017,19,4,2017
1303,8/5/2017,8,5,2017
1304,2/11/2010,2,11,2010
1305,26/10/2014,26,10,2014
1306,1/3/2015,1,3,2015
1307,18/10/2015,18,10,2015
1308,25/10/2018,25,10,2018
1309,10/11/2019,10,11,2019
1310,14/6/2018,14,6,2018
1311,7/12/2018,7,12,2018
1312,13/1/2019,13,1,2019
1313,22/10/2019,22,10,2019
1314,21/1/2011,21,1,2011
1315,12/2/2018,12,2,2018
1316,13/2/2014,13,2,2014
1317,26/8/2015,26,8,2015
1318,4/10/2014,4,10,2014
1319,18/9/2019,18,9,2019
1320,8/3/2016,8,3,2016
1321,27/7/2018,27,7,2018
1322,9/8/2011,9,8,2011
1323,15/7/2012,15,7,2012
1324,13/4/2019,13,4,2019
1325,22/5/2019,22,5,2019
1326,18/10/2018,18,10,2018
1327,5/5/2019,5,5,2019
1328,17/3/2013,17,3,2013
1329,20/10/2018,20,10,2018
1330,24/1/2011,24,1,2011
1331,24/10/2018,24,10,2018
1332,17/3/2014,17,3,2014
1333,15/12/2014,15,12,2014
1334,4/9/2015,4,9,2015
1335,15/5/2016,15,5,2016
1336,16/2/2011,16,2,2011
1337,8/12/2016,8,12,2016
1338,18/1/2010,18,1,2010
1339,3/4/2013,3,4,2013
1340,12/1/2012,12,1,2012
1341,21/8/2017,21,8,2017
1342,1/10/2018,1,10,2018
1343,27/5/2019,27,5,2019
1344,5/4/2017,5,4,2017
1345,10/3/2018,10,3,2018
1346,19/2/2017,19,2,2017
1347,13/3/2018,13,3,2018
1348,21/1/2016,21,1,2016
1349,10/3/2016,10,3,2016
1350,10/6/2017,10,6,2017
1351,16/11/2019,16,11,2019
1352,5/1/2012,5,1,2012
1353,15/5/2014,15,5,2014
1354,4/11/2014,4,11,2014
1355,3/3/2017,3,3,2017
1356,6/5/2016,6,5,2016
1357,5/8/2017,5,8,2017
1358,11/8/2016,11,8,2016
1359,22/9/2017,22,9,2017
1360,13/8/2012,13,8,2012
1361,5/2/2016,5,2,2016
1362,18/11/2014,18,11,2014
1363,25/11/2018,25,11,2018
1364,25/6/2012,25,6,2012
1365,3/4/2015,3,4,2015
1366,19/4/2019,19,4,2019
1367,8/9/2019,8,9,2019
1368,2/3/2015,2,3,2015
1369,5/10/2018,5,10,2018
1370,8/1/2012,8,1,2012
1371,24/6/2017,24,6,2017
1372,27/11/2018,27,11,2018
1373,17/12/2018,17,12,2018
1374,15/4/2014,15,4,2014
1375,20/8/2017,20,8,2017
1376,24/8/2014,24,8,2014
1377,12/3/2016,12,3,2016
1378,22/1/2019,22,1,2019
1379,15/2/2019,15,2,2019
1380,25/5/2014,25,5,2014
1381,8/4/2018,8,4,2018
1382,9/3/2015,9,3,2015
1383,16/3/2015,16,3,2015
1384,15/9/2011,15,9,2011
1385,5/5/2013,5,5,2013
1386,10/11/2013,10,11,2013
1387,24/3/2017,24,3,2017
1388,25/5/2012,25,5,2012
1389,9/2/2019,9,2,2019
1390,3/4/2011,3,4,2011
1391,18/10/2015,18,10,2015
1392,16/3/2010,16,3,2010
1393,3/6/2019,3,6,2019
1394,11/4/2011,11,4,2011
1395,17/2/2015,17,2,2015
1396,21/11/2011,21,11,2011
1397,23/4/2017,23,4,2017
1398,27/9/2015,27,9,2015
1399,26/1/2017,26,1,2017
1400,22/9/2011,22,9,2011
1401,17/6/2016,17,6,2016
1402,12/8/2018,12,8,2018
1403,19/1/2019,19,1,2019
1404,24/9/2010,24,9,2010
1405,8/8/2013,8,8,2013
1406,24/7/2013,24,7,2013
1407,18/6/2015,18,6,2015
1408,20/6/2012,20,6,2012
1409,1/3/2015,1,3,2015
1410,12/6/2017,12,6,2017
1411,26/9/2019,26,9,2019
1412,24/10/2012,24,10,2012
1413,9/6/2018,9,6,2018
1414,16/3/2019,16,3,2019
1415,6/8/2019,6,8,2019
1416,17/5/2012,17,5,2012
1417,27/11/2018,27,11,2018
1418,25/5/2017,25,5,2017
1419,16/1/2019,16,1,2019
1420,5/3/2013,5,3,2013
1421,24/11/2013,24,11,2013
1422,10/3/2013,10,3,2013
1423,6/9/2016,6,9,2016
1424,18/5/2019,18,5,2019
1425,4/12/2019,4,12,2019
1426,1/7/2016,1,7,2016
1427,3/2/2019,3,2,2019
1428,25/8/2010,25,8,2010
1429,2/12/2016,2,12,2016
1430,18/4/2011,18,4,2011
1431,23/7/2019,23,7,2019
1432,19/1/2019,19,1,2019
1433,27/4/2019,27,4,2019
1434,11/11/2013,11,11,2013
1435,3/4/2016,3,4,2016
1436,25/6/2016,25,6,2016
1437,18/3/2017,18,3,2017
1438,26/11/2018,26,11,2018
1439,8/7/2019,8,7,2019
1440,15/1/2018,15,1,2018
1441,6/1/2019,6,1,2019
1442,26/1/2012,26,1,2012
1443,2/7/2017,2,7,2017
1444,27/3/2019,27,3,2019
1445,2/8/2019,2,8,2019
1446,15/11/2014,15,11,2014
1447,25/10/2016,25,10,2016
1448,14/3/2011,14,3,2011
1449,27/5/2019,27,5,2019
1450,27/9/2011,27,9,2011
1451,2/7/2019,2,7,2019
1452,9/10/2015,9,10,2015
1453,8/6/2018,8,6,2018
1454,25/10/2018,25,10,2018
1455,7/5/2019,7,5,2019
1456,1/1/2010,1,1,2010
1457,26/10/2011,26,10,2011
1458,15/11/2014,15,11,2014
1459,4/12/2014,4,12,2014
1460,17/1/2013,17,1,2013
1461,22/2/2019,22,2,2019
1462,11/3/2017,11,3,2017
1463,4/12/2017,4,12,2017
1464,22/1/2010,22,1,2010
1465,7/6/2011,7,6,2011
1466,21/7/2016,21,7,2016
1467,13/2/2019,13,2,2019
1468,12/2/2010,12,2,2010
1469,8/10/2010,8,10,2010
1470,13/3/2015,13,3,2015
1471,19/6/2018,19,6,2018
1472,7/9/2016,7,9,2016
1473,11/9/2019,11,9,2019
1474,18/4/2013,18,4,2013
1475,2/9/2014,2,9,2014
1476,23/10/2012,23,10,2012
1477,10/2/2016,10,2,2016
1478,15/8/2011,15,8,2011
1479,11/2/2017,11,2,2017
1480,4/8/2012,4,8,2012
1481,25/6/2015,25,6,2015
1482,8/11/2018,8,11,2018
1483,23/4/2019,23,4,2019
1484,9/2/2015,9,2,2015
1485,7/11/2015,7,11,2015
1486,23/9/2013,23,9,2013
1487,25/9/2017,25,9,2017
1488,19/4/2012,19,4,2012
1489,20/3/2018,20,3,2018
1490,21/1/2019,21,1,2019
1491,1/9/2019,1,9,2019
1492,17/8/2013,17,8,2013
1493,15/10/2014,15,10,2014
1494,1/2/2017,1,2,2017
1495,15/7/2019,15,7,2019
1496,26/1/2014,26,1,2014
1497,22/2/2014,22,2,2014
1498,15/3/2013,15,3,2013
1499,9/2/2016,9,2,2016
1500,23/3/2017,23,3,2017
1501,18/3/2019,18,3,2019
1502,9/9/2019,9,9,2019
1503,6/12/2019,6,12,2019
1504,1/8/2010,1,8,2010
1505,12/3/2019,12,3,2019
1506,4/9/2014,4,9,2014
1507,14/1/2018,14,1,2018
1508,27/8/2017,27,8,2017
1509,23/9/2019,23,9,2019
1510,20/8/2010,20,8,2010
1511,17/10/2017,17,10,2017
1512,10/4/2011,10,4,2011
1513,6/5/2011,6,5,2011
1514,18/6/2010,18,6,2010
1515,1/4/2011,1,4,2011
1516,3/10/2012,3,10,2012
1517,21/10/2018,21,10,2018
1518,23/10/2019,23,10,2019
1519,23/11/2019,23,11,2019
1520,1/9/2012,1,9,2012
1521,25/12/2015,25,12,2015
1522,9/7/2010,9,7,2010
1523,1/8/2011,1,8,2011
1524,25/11/2014,25,11,2014
1525,27/7/2017,27,7,2017
1526,9/4/2019,9,4,2019
1527,10/11/2019,10,11,2019
1528,17/7/2016,17,7,2016
1529,12/11/2017,12,11,2017
1530,7/11/2016,7,11,2016
1531,16/6/2018,16,6,2018
1532,21/10/2015,21,10,2015
1533,1/11/2019,1,11,2019
1534,1/9/2012,1,9,2012
1535,20/4/2013,20,4,2013
1536,22/4/2017,22,4,2017
1537,12/9/2018,12,9,2018
1538,3/10/2019,3,10,2019
1539,27/11/2019,27,11,2019
1540,15/5/2013,15,5,2013
1541,7/7/2019,7,7,2019
1542,12/6/2015,12,6,2015
1543,16/8/2017,16,8,2017
1544,8/6/2019,8,6,2019
1545,11/9/2019,11,9,2019
1546,11/7/2015,11,7,2015
1547,7/11/2019,7,11,2019
1548,4/3/2010,4,3,2010
1549,26/10/2011,26,10,2011
1550,16/3/2013,16,3,2013
1551,19/4/2016,19,4,2016
1552,24/7/2018,24,7,2018
1553,24/8/2018,24,8,2018
1554,3/9/2014,3,9,2014
1555,22/12/2015,22,12,2015
1556,3/6/2019,3,6,2019
1557,10/6/2019,10,6,2019
1558,24/7/2013,24,7,2013
1559,20/2/2014,20,2,2014
1560,8/3/2014,8,3,2014
1561,12/8/2014,12,8,2014
1562,9/1/2011,9,1,2011
1563,5/12/2017,5,12,2017
1564,19/1/2016,19,1,2016
1565,27/7/2018,27,7,2018
1566,18/10/2010,18,10,2010
1567,22/2/2011,22,2,2011
1568,26/7/2019,26,7,2019
1569,25/8/2019,25,8,2019
1570,22/8/2019,22,8,2019
1571,17/10/2019,17,10,2019
1572,25/10/2013,25,10,2013
1573,7/12/2014,7,12,2014
1574,25/11/2015,25,11,2015
1575,26/8/2016,26,8,2016
1576,2/11/2010,2,11,2010
1577,20/4/2017,20,4,2017
1578,1/4/2016,1,4,2016
1579,7/8/2016,7,8,2016
1580,21/7/2018,21,7,2018
1581,24/8/2018,24,8,2018
1582,2/8/2019,2,8,2019
1583,16/10/2019,16,10,2019
1584,2/1/2016,2,1,2016
1585,6/7/2016,6,7,2016
1586,25/3/2017,25,3,2017
1587,26/2/2019,26,2,2019
1588,26/7/2010,26,7,2010
1589,23/8/2012,23,8,2012
1590,5/6/2012,5,6,2012
1591,11/4/2013,11,4,2013
1592,19/9/2015,19,9,2015
1593,24/3/2019,24,3,2019
1594,17/8/2013,17,8,2013
1595,18/10/2015,18,10,2015
1596,10/11/2012,10,11,2012
1597,20/6/2013,20,6,2013
1598,7/1/2014,7,1,2014
1599,5/11/2014,5,11,2014
1600,11/9/2016,11,9,2016
1601,22/3/2018,22,3,2018
1602,4/4/2013,4,4,2013
1603,25/12/2016,25,12,2016
1604,4/11/2015,4,11,2015
1605,18/5/2016,18,5,2016
1606,4/1/2014,4,1,2014
1607,6/7/2015,6,7,2015
1608,11/7/2018,11,7,2018
1609,14/3/2019,14,3,2019
1610,26/8/2017,26,8,2017
1611,25/1/2019,25,1,2019
1612,17/8/2012,17,8,2012
1613,18/8/2018,18,8,2018
1614,11/4/2010,11,4,2010
1615,21/11/2018,21,11,2018
1616,17/10/2019,17,10,2019
1617,23/11/2019,23,11,2019
1618,14/10/2011,14,10,2011
1619,23/3/2015,23,3,2015
1620,13/4/2013,13,4,2013
1621,8/5/2019,8,5,2019
1622,23/7/2018,23,7,2018
1623,25/3/2019,25,3,2019
1624,16/9/2011,16,9,2011
1625,13/9/2016,13,9,2016
1626,6/10/2016,6,10,2016
1627,24/5/2018,24,5,2018
1628,17/2/2012,17,2,2012
1629,19/9/2018,19,9,2018
1630,25/1/2017,25,1,2017
1631,17/2/2019,17,2,2019
1632,20/5/2016,20,5,2016
1633,7/9/2017,7,9,2017
1634,22/7/2014,22,7,2014
1635,23/3/2017,23,3,2017
1636,10/3/2019,10,3,2019
1637,23/11/2019,23,11,2019
1638,21/8/2015,21,8,2015
1639,19/11/2017,19,11,2017
1640,10/2/2012,10,2,2012
1641,16/2/2017,16,2,2017
1642,14/3/2014,14,3,2014
1643,13/3/2019,13,3,2019
1644,3/5/2010,3,5,2010
1645,10/8/2015,10,8,2015
1646,22/2/2018,22,2,2018
1647,12/11/2018,12,11,2018
1648,11/3/2012,11,3,2012
1649,4/5/2012,4,5,2012
1650,9/3/2014,9,3,2014
1651,21/4/2018,21,4,2018
1652,25/10/2010,25,10,2010
1653,15/7/2018,15,7,2018
1654,10/8/2016,10,8,2016
1655,10/11/2017,10,11,2017
1656,26/3/2016,26,3,2016
1657,20/3/2019,20,3,2019
1658,23/11/2014,23,11,2014
1659,26/12/2019,26,12,2019
1660,15/9/2017,15,9,2017
1661,17/2/2019,17,2,2019
1662,7/5/2010,7,5,2010
1663,22/11/2014,22,11,2014
1664,9/2/2014,9,2,2014
1665,1/9/2015,1,9,2015
1666,12/11/2015,12,11,2015
1667,19/9/2016,19,9,2016
1668,11/4/2013,11,4,2013
1669,19/7/2014,19,7,2014
1670,8/8/2014,8,8,2014
1671,18/10/2017,18,10,2017
1672,4/7/2013,4,7,2013
1673,2/3/2014,2,3,2014
1674,22/1/2013,22,1,2013
1675,2/1/2017,2,1,2017
1676,12/3/2019,12,3,2019
1677,5/5/2019,5,5,2019
1678,3/3/2015,3,3,2015
1679,24/11/2018,24,11,2018
1680,7/4/2017,7,4,2017
1681,15/1/2018,15,1,2018
1682,14/4/2014,14,4,2014
1683,3/12/2014,3,12,2014
1684,15/2/2010,15,2,2010
1685,16/3/2014,16,3,2014
1686,9/3/2018,9,3,2018
1687,26/1/2019,26,1,2019
1688,20/11/2018,20,11,2018
1689,8/2/2019,8,2,2019
1690,16/8/2014,16,8,2014
1691,15/7/2015,15,7,2015
1692,20/11/2016,20,11,2016
1693,21/6/2018,21,6,2018
1694,7/8/2011,7,8,2011
1695,3/10/2012,3,10,2012
1696,1/1/2017,1,1,2017
1697,8/3/2017,8,3,2017
1698,9/9/2015,9,9,2015
1699,13/4/2017,13,4,2017
1700,8/1/2016,8,1,2016
1701,14/6/2018,14,6,2018
1702,13/9/2011,13,9,2011
